Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,ElectricityBill
5,18.0,3.0,22.0,1.0,0,2,Abbottabad,Peshawar Electric Supply Company (PESCO),580,25029.33
21,23.0,2.0,8.0,1.0,0,2,Sukkur,Sukkur Electric Power Company (SEPCO),574,24713.82
16,23.0,1.0,10.0,1.0,0,11,Quetta,Quetta Electric Supply Company (QESCO),527,22258.32
16,22.0,1.0,8.0,12.0,0,7,Rawalpindi,Islamabad Electric Supply Company (IESCO),676,30531.35
23,22.0,2.0,22.0,1.0,0,12,Bahawalpur,Multan Electric Power Company (MEPCO),743,34661.63
7,18.0,1.0,20.0,1.0,0,1,Sargodha,Faisalabad Electric Supply Company (FESCO),343,13056.38
13,23.0,1.0,7.0,1.0,0,10,Gwadar,Quetta Electric Supply Company (QESCO),576,24818.31
14,23.0,3.0,4.0,1.0,0,6,Faisalabad,Faisalabad Electric Supply Company (FESCO),477,19684.24
13,23.0,3.0,16.0,1.0,0,4,Gwadar,Quetta Electric Supply Company (QESCO),707,32361.39
16,22.0,0.0,12.0,1.0,0,9,Hyderabad,Hyderabad Electric Supply Company (HESCO),432,17407.88
23,22.0,3.0,16.0,1.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),534,22624.03
22,23.0,0.0,3.0,1.0,0,7,Karachi,K-Electric (KE),318,11857.8
16,23.0,1.0,12.0,1.0,0,11,Islamabad,Islamabad Electric Supply Company (IESCO),368,14254.96
23,22.0,2.0,3.0,1.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),507,21213.42
10,19.0,2.0,14.0,1.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),545,23198.72
13,23.0,1.0,3.0,1.0,0,6,Karachi,K-Electric (KE),415,16547.93
17,23.0,0.0,10.0,1.0,0,10,Peshawar,Peshawar Electric Supply Company (PESCO),595,25871.78
18,22.0,3.0,6.0,12.0,0,1,Abbottabad,Peshawar Electric Supply Company (PESCO),715,32872.55
9,21.0,2.0,9.0,1.0,0,2,Faisalabad,Faisalabad Electric Supply Company (FESCO),500,20847.71
23,23.0,1.0,4.0,12.0,0,11,Sialkot,Gujranwala Electric Power Company (GEPCO),639,28399.59
17,23.0,0.0,13.0,1.0,0,8,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),368,14254.96
23,23.0,2.0,21.0,1.0,0,9,Faisalabad,Faisalabad Electric Supply Company (FESCO),604,26383.05
21,22.0,0.0,20.0,1.0,0,5,Gwadar,Quetta Electric Supply Company (QESCO),661,29667.12
23,22.0,3.0,14.0,1.0,0,6,Lahore,Lahore Electric Supply Company (LESCO),602,26267.82
15,23.0,0.0,4.0,1.0,0,6,Rawalpindi,Islamabad Electric Supply Company (IESCO),394,15501.48
5,23.0,1.0,4.0,1.0,0,5,Karachi,K-Electric (KE),294,10741.93
8,19.0,2.0,10.0,1.0,0,11,Faisalabad,Faisalabad Electric Supply Company (FESCO),407,16143.24
16,23.0,2.0,17.0,1.0,0,10,Islamabad,Islamabad Electric Supply Company (IESCO),522,21997.09
7,22.0,1.0,11.0,7.0,0,10,Islamabad,Islamabad Electric Supply Company (IESCO),490,20341.85
23,23.0,0.0,15.0,1.0,0,4,Abbottabad,Peshawar Electric Supply Company (PESCO),434,17509.05
13,23.0,2.0,19.0,1.0,0,5,Sargodha,Faisalabad Electric Supply Company (FESCO),572,24609.33
5,22.0,0.0,15.0,1.0,0,12,Bahawalpur,Multan Electric Power Company (MEPCO),352,13487.87
15,22.0,0.0,6.0,1.0,0,2,Islamabad,Islamabad Electric Supply Company (IESCO),444,18014.91
21,22.0,2.0,20.0,1.0,0,8,Faisalabad,Faisalabad Electric Supply Company (FESCO),771,36450.7
14,23.0,2.0,22.0,1.0,0,8,Karachi,K-Electric (KE),600,26152.59
9,19.0,0.0,14.0,1.0,0,8,Gwadar,Quetta Electric Supply Company (QESCO),362,13967.3
13,23.0,0.0,14.0,1.0,0,11,Gwadar,Quetta Electric Supply Company (QESCO),434,17509.05
18,23.0,0.0,4.0,1.0,0,9,Peshawar,Peshawar Electric Supply Company (PESCO),308,11378.37
15,23.0,0.0,9.0,1.0,0,6,Abbottabad,Peshawar Electric Supply Company (PESCO),327,12289.29
19,23.0,1.0,16.0,12.0,0,12,Lahore,Lahore Electric Supply Company (LESCO),583,25197.82
7,17.0,2.0,16.0,1.0,0,10,Karachi,K-Electric (KE),314,11666.03
14,23.0,1.0,6.0,12.0,0,10,Sukkur,Sukkur Electric Power Company (SEPCO),692,31453.2
11,23.0,0.0,3.0,12.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),606,26498.29
18,22.0,2.0,5.0,1.0,0,11,Peshawar,Peshawar Electric Supply Company (PESCO),563,24139.13
20,23.0,2.0,5.0,1.0,0,5,Gwadar,Quetta Electric Supply Company (QESCO),429,17256.13
7,20.0,0.0,15.0,1.0,0,9,Sukkur,Sukkur Electric Power Company (SEPCO),533,22571.79
14,22.0,2.0,14.0,1.0,0,11,Sukkur,Sukkur Electric Power Company (SEPCO),393,15453.54
16,22.0,1.0,7.0,1.0,0,8,Quetta,Quetta Electric Supply Company (QESCO),357,13727.58
10,17.0,1.0,14.0,7.0,0,9,Lahore,Lahore Electric Supply Company (LESCO),541,22989.74
21,23.0,1.0,4.0,1.0,0,9,Gwadar,Quetta Electric Supply Company (QESCO),423,16952.61
19,23.0,2.0,22.0,1.0,0,1,Karachi,K-Electric (KE),542,23041.99
22,23.0,1.0,17.0,12.0,0,12,Sukkur,Sukkur Electric Power Company (SEPCO),806,38687.04
16,23.0,3.0,15.0,1.0,0,5,Faisalabad,Faisalabad Electric Supply Company (FESCO),702,32041.91
6,19.0,3.0,13.0,7.0,0,7,Sukkur,Sukkur Electric Power Company (SEPCO),516,21683.63
21,22.0,3.0,16.0,1.0,0,11,Quetta,Quetta Electric Supply Company (QESCO),513,21526.89
14,23.0,2.0,4.0,12.0,0,4,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),651,29090.97
18,22.0,1.0,16.0,1.0,0,5,Rawalpindi,Islamabad Electric Supply Company (IESCO),564,24191.37
20,22.0,1.0,9.0,12.0,0,1,Sukkur,Sukkur Electric Power Company (SEPCO),673,30358.51
20,23.0,0.0,8.0,1.0,0,12,Sukkur,Sukkur Electric Power Company (SEPCO),527,22258.32
18,23.0,2.0,7.0,1.0,0,2,Lahore,Lahore Electric Supply Company (LESCO),469,19279.55
21,22.0,3.0,7.0,1.0,0,3,Sargodha,Faisalabad Electric Supply Company (FESCO),617,27132.05
20,23.0,3.0,17.0,1.0,0,5,Quetta,Quetta Electric Supply Company (QESCO),733,34022.67
22,23.0,2.0,18.0,1.0,0,4,Islamabad,Islamabad Electric Supply Company (IESCO),646,28802.9
10,18.0,3.0,17.0,1.0,0,1,Peshawar,Peshawar Electric Supply Company (PESCO),400,15789.14
18,23.0,2.0,16.0,1.0,0,3,Bahawalpur,Multan Electric Power Company (MEPCO),467,19178.38
21,23.0,3.0,20.0,1.0,0,8,Abbottabad,Peshawar Electric Supply Company (PESCO),583,25197.82
12,22.0,0.0,6.0,1.0,0,5,Sargodha,Faisalabad Electric Supply Company (FESCO),440,17812.57
9,23.0,0.0,21.0,1.0,0,12,Sialkot,Gujranwala Electric Power Company (GEPCO),591,25647.13
16,22.0,0.0,12.0,1.0,0,6,Faisalabad,Faisalabad Electric Supply Company (FESCO),458,18723.11
14,23.0,3.0,10.0,1.0,0,9,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),590,25590.96
14,22.0,2.0,14.0,1.0,0,2,Multan,Multan Electric Power Company (MEPCO),378,14734.39
8,20.0,2.0,7.0,1.0,0,10,Faisalabad,Faisalabad Electric Supply Company (FESCO),474,19532.48
9,17.0,2.0,12.0,1.0,0,7,Hyderabad,Hyderabad Electric Supply Company (HESCO),410,16295.0
8,17.0,0.0,8.0,1.0,0,12,Lahore,Lahore Electric Supply Company (LESCO),415,16547.93
22,23.0,0.0,13.0,12.0,0,9,Lahore,Lahore Electric Supply Company (LESCO),508,21265.67
12,22.0,2.0,10.0,1.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),572,24609.33
5,21.0,2.0,6.0,1.0,0,6,Gwadar,Quetta Electric Supply Company (QESCO),323,12097.52
6,20.0,1.0,8.0,1.0,0,5,Sukkur,Sukkur Electric Power Company (SEPCO),246,8718.81
19,23.0,0.0,6.0,12.0,0,9,Rawalpindi,Islamabad Electric Supply Company (IESCO),497,20695.95
14,23.0,1.0,14.0,1.0,0,4,Gwadar,Quetta Electric Supply Company (QESCO),616,27074.44
11,23.0,1.0,4.0,12.0,0,2,Peshawar,Peshawar Electric Supply Company (PESCO),355,13631.7
21,22.0,2.0,18.0,1.0,0,8,Peshawar,Peshawar Electric Supply Company (PESCO),522,21997.09
9,17.0,0.0,10.0,7.0,0,11,Quetta,Quetta Electric Supply Company (QESCO),355,13631.7
6,21.0,1.0,20.0,1.0,0,12,Multan,Multan Electric Power Company (MEPCO),535,22676.27
8,22.0,3.0,12.0,1.0,0,3,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),547,23303.21
15,22.0,0.0,9.0,12.0,0,4,Peshawar,Peshawar Electric Supply Company (PESCO),428,17205.54
14,23.0,3.0,14.0,1.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),446,18116.08
12,23.0,0.0,13.0,1.0,0,2,Faisalabad,Faisalabad Electric Supply Company (FESCO),301,11042.77
9,22.0,0.0,6.0,1.0,0,6,Islamabad,Islamabad Electric Supply Company (IESCO),251,8929.55
8,17.0,1.0,8.0,1.0,0,7,Quetta,Quetta Electric Supply Company (QESCO),304,11186.6
7,23.0,3.0,13.0,1.0,0,9,Hyderabad,Hyderabad Electric Supply Company (HESCO),656,29379.05
6,21.0,0.0,13.0,7.0,0,11,Quetta,Quetta Electric Supply Company (QESCO),340,12912.55
10,23.0,2.0,17.0,1.0,0,2,Faisalabad,Faisalabad Electric Supply Company (FESCO),601,26210.21
23,23.0,0.0,4.0,1.0,0,1,Bahawalpur,Multan Electric Power Company (MEPCO),341,12960.49
15,23.0,1.0,7.0,1.0,0,6,Peshawar,Peshawar Electric Supply Company (PESCO),532,22519.54
11,23.0,3.0,15.0,12.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),668,30070.43
20,23.0,1.0,11.0,1.0,0,3,Rawalpindi,Islamabad Electric Supply Company (IESCO),607,26555.9
12,23.0,2.0,5.0,1.0,0,6,Multan,Multan Electric Power Company (MEPCO),564,24191.37
18,23.0,0.0,12.0,1.0,0,2,Hyderabad,Hyderabad Electric Supply Company (HESCO),527,22258.32
21,23.0,3.0,20.0,1.0,0,8,Multan,Multan Electric Power Company (MEPCO),748,34981.1
20,23.0,1.0,8.0,1.0,0,9,Rawalpindi,Islamabad Electric Supply Company (IESCO),471,19380.72
18,22.0,1.0,20.0,1.0,0,6,Sargodha,Faisalabad Electric Supply Company (FESCO),449,18267.84
8,20.0,3.0,6.0,1.0,0,8,Bahawalpur,Multan Electric Power Company (MEPCO),344,13104.32
8,18.0,2.0,11.0,1.0,0,3,Rawalpindi,Islamabad Electric Supply Company (IESCO),418,16699.68
16,23.0,2.0,5.0,12.0,0,1,Gwadar,Quetta Electric Supply Company (QESCO),595,25871.78
8,19.0,2.0,9.0,1.0,0,3,Sargodha,Faisalabad Electric Supply Company (FESCO),488,20240.68
10,17.0,2.0,14.0,1.0,0,3,Sukkur,Sukkur Electric Power Company (SEPCO),305,11234.54
14,22.0,2.0,14.0,12.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),553,23616.68
19,23.0,1.0,12.0,1.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),474,19532.48
20,22.0,3.0,7.0,1.0,0,3,Peshawar,Peshawar Electric Supply Company (PESCO),444,18014.91
19,23.0,0.0,6.0,1.0,0,4,Rawalpindi,Islamabad Electric Supply Company (IESCO),436,17610.23
17,23.0,0.0,12.0,1.0,0,3,Peshawar,Peshawar Electric Supply Company (PESCO),546,23250.97
10,19.0,1.0,17.0,1.0,0,3,Gwadar,Quetta Electric Supply Company (QESCO),407,16143.24
8,22.0,0.0,16.0,1.0,0,7,Islamabad,Islamabad Electric Supply Company (IESCO),402,15890.31
10,22.0,0.0,16.0,1.0,0,3,Hyderabad,Hyderabad Electric Supply Company (HESCO),397,15645.31
12,22.0,2.0,20.0,12.0,0,8,Islamabad,Islamabad Electric Supply Company (IESCO),813,39134.31
8,22.0,1.0,14.0,1.0,0,11,Islamabad,Islamabad Electric Supply Company (IESCO),330,12433.12
7,17.0,2.0,3.0,7.0,0,6,Peshawar,Peshawar Electric Supply Company (PESCO),421,16851.44
6,22.0,2.0,3.0,1.0,0,8,Multan,Multan Electric Power Company (MEPCO),469,19279.55
5,22.0,0.0,11.0,1.0,0,3,Multan,Multan Electric Power Company (MEPCO),265,9519.63
22,22.0,1.0,12.0,1.0,0,5,Quetta,Quetta Electric Supply Company (QESCO),459,18773.7
18,22.0,0.0,3.0,1.0,0,8,Islamabad,Islamabad Electric Supply Company (IESCO),510,21370.16
10,21.0,1.0,14.0,7.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),606,26498.29
9,20.0,0.0,14.0,1.0,0,7,Sukkur,Sukkur Electric Power Company (SEPCO),524,22101.58
9,17.0,1.0,22.0,1.0,0,12,Gwadar,Quetta Electric Supply Company (QESCO),423,16952.61
12,22.0,3.0,21.0,1.0,0,11,Rawalpindi,Islamabad Electric Supply Company (IESCO),692,31453.2
8,18.0,3.0,3.0,1.0,0,12,Hyderabad,Hyderabad Electric Supply Company (HESCO),333,12576.95
18,22.0,0.0,8.0,1.0,0,10,Lahore,Lahore Electric Supply Company (LESCO),570,24504.84
6,23.0,2.0,9.0,7.0,0,10,Lahore,Lahore Electric Supply Company (LESCO),516,21683.63
14,22.0,3.0,18.0,1.0,0,9,Multan,Multan Electric Power Company (MEPCO),470,19330.14
19,22.0,1.0,5.0,1.0,0,7,Hyderabad,Hyderabad Electric Supply Company (HESCO),519,21840.36
23,23.0,0.0,10.0,12.0,0,10,Gwadar,Quetta Electric Supply Company (QESCO),587,25422.47
7,21.0,0.0,19.0,1.0,0,3,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),381,14878.22
13,22.0,1.0,12.0,1.0,0,1,Sukkur,Sukkur Electric Power Company (SEPCO),422,16902.03
13,23.0,0.0,15.0,1.0,0,10,Hyderabad,Hyderabad Electric Supply Company (HESCO),400,15789.14
22,22.0,3.0,15.0,1.0,0,11,Peshawar,Peshawar Electric Supply Company (PESCO),669,30128.05
10,19.0,2.0,14.0,1.0,0,9,Faisalabad,Faisalabad Electric Supply Company (FESCO),554,23668.92
16,23.0,3.0,22.0,1.0,0,1,Bahawalpur,Multan Electric Power Company (MEPCO),570,24504.84
15,23.0,3.0,16.0,1.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),653,29206.2
21,22.0,0.0,7.0,12.0,0,3,Abbottabad,Peshawar Electric Supply Company (PESCO),498,20746.54
17,23.0,0.0,5.0,1.0,0,12,Islamabad,Islamabad Electric Supply Company (IESCO),375,14590.56
21,23.0,0.0,9.0,1.0,0,5,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),551,23512.19
9,20.0,0.0,10.0,1.0,0,9,Quetta,Quetta Electric Supply Company (QESCO),436,17610.23
22,22.0,2.0,15.0,12.0,0,4,Quetta,Quetta Electric Supply Company (QESCO),818,39453.79
23,23.0,3.0,12.0,1.0,0,6,Bahawalpur,Multan Electric Power Company (MEPCO),512,21474.65
14,22.0,3.0,12.0,1.0,0,3,Rawalpindi,Islamabad Electric Supply Company (IESCO),482,19937.17
18,23.0,0.0,19.0,1.0,0,2,Islamabad,Islamabad Electric Supply Company (IESCO),590,25590.96
15,22.0,1.0,19.0,1.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),559,23930.15
16,22.0,1.0,8.0,1.0,0,6,Gwadar,Quetta Electric Supply Company (QESCO),458,18723.11
10,21.0,0.0,11.0,1.0,0,11,Sialkot,Gujranwala Electric Power Company (GEPCO),441,17863.15
18,23.0,2.0,19.0,1.0,0,9,Sargodha,Faisalabad Electric Supply Company (FESCO),689,31280.35
22,23.0,3.0,8.0,12.0,0,12,Sialkot,Gujranwala Electric Power Company (GEPCO),759,35683.95
9,21.0,3.0,14.0,1.0,0,9,Quetta,Quetta Electric Supply Company (QESCO),383,14974.11
11,22.0,1.0,15.0,1.0,0,12,Multan,Multan Electric Power Company (MEPCO),379,14782.33
16,23.0,0.0,11.0,1.0,0,2,Sargodha,Faisalabad Electric Supply Company (FESCO),298,10910.53
23,22.0,3.0,11.0,12.0,0,11,Sargodha,Faisalabad Electric Supply Company (FESCO),583,25197.82
21,22.0,0.0,13.0,1.0,0,6,Sargodha,Faisalabad Electric Supply Company (FESCO),582,25141.66
21,22.0,0.0,20.0,1.0,0,6,Rawalpindi,Islamabad Electric Supply Company (IESCO),488,20240.68
9,20.0,3.0,3.0,1.0,0,11,Gwadar,Quetta Electric Supply Company (QESCO),296,10826.23
21,22.0,1.0,3.0,1.0,0,9,Bahawalpur,Multan Electric Power Company (MEPCO),363,14015.24
15,23.0,3.0,21.0,1.0,0,3,Quetta,Quetta Electric Supply Company (QESCO),678,30646.58
8,20.0,3.0,10.0,7.0,0,11,Bahawalpur,Multan Electric Power Company (MEPCO),429,17256.13
13,22.0,1.0,7.0,1.0,0,7,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),475,19583.07
19,22.0,0.0,13.0,12.0,0,8,Abbottabad,Peshawar Electric Supply Company (PESCO),635,28169.13
8,22.0,1.0,11.0,1.0,0,3,Karachi,K-Electric (KE),548,23355.46
13,23.0,2.0,12.0,1.0,0,12,Sukkur,Sukkur Electric Power Company (SEPCO),479,19785.41
7,23.0,1.0,11.0,7.0,0,6,Sukkur,Sukkur Electric Power Company (SEPCO),623,27477.74
22,23.0,2.0,18.0,1.0,0,2,Hyderabad,Hyderabad Electric Supply Company (HESCO),608,26613.52
18,22.0,2.0,10.0,1.0,0,5,Lahore,Lahore Electric Supply Company (LESCO),449,18267.84
9,23.0,3.0,10.0,1.0,0,3,Peshawar,Peshawar Electric Supply Company (PESCO),434,17509.05
7,22.0,2.0,9.0,1.0,0,3,Sialkot,Gujranwala Electric Power Company (GEPCO),483,19987.75
16,22.0,3.0,10.0,1.0,0,10,Hyderabad,Hyderabad Electric Supply Company (HESCO),501,20899.95
23,23.0,1.0,14.0,12.0,0,7,Peshawar,Peshawar Electric Supply Company (PESCO),571,24557.08
12,22.0,0.0,7.0,1.0,0,5,Lahore,Lahore Electric Supply Company (LESCO),345,13152.27
18,23.0,2.0,17.0,1.0,0,10,Multan,Multan Electric Power Company (MEPCO),574,24713.82
9,18.0,1.0,20.0,1.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),392,15405.59
12,22.0,0.0,19.0,1.0,0,6,Hyderabad,Hyderabad Electric Supply Company (HESCO),536,22728.52
22,22.0,0.0,15.0,1.0,0,6,Multan,Multan Electric Power Company (MEPCO),553,23616.68
6,21.0,3.0,17.0,7.0,0,12,Bahawalpur,Multan Electric Power Company (MEPCO),653,29206.2
14,23.0,2.0,15.0,1.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),479,19785.41
18,22.0,3.0,12.0,1.0,0,12,Sukkur,Sukkur Electric Power Company (SEPCO),658,29494.28
14,22.0,2.0,11.0,1.0,0,3,Abbottabad,Peshawar Electric Supply Company (PESCO),378,14734.39
19,22.0,3.0,6.0,1.0,0,6,Peshawar,Peshawar Electric Supply Company (PESCO),428,17205.54
13,23.0,1.0,10.0,1.0,0,12,Quetta,Quetta Electric Supply Company (QESCO),428,17205.54
5,18.0,2.0,4.0,1.0,0,1,Hyderabad,Hyderabad Electric Supply Company (HESCO),337,12768.72
16,23.0,0.0,7.0,12.0,0,7,Peshawar,Peshawar Electric Supply Company (PESCO),646,28802.9
7,18.0,3.0,5.0,1.0,0,4,Peshawar,Peshawar Electric Supply Company (PESCO),486,20139.51
5,19.0,2.0,15.0,7.0,0,11,Sargodha,Faisalabad Electric Supply Company (FESCO),444,18014.91
12,23.0,2.0,6.0,1.0,0,11,Lahore,Lahore Electric Supply Company (LESCO),402,15890.31
12,23.0,3.0,11.0,1.0,0,1,Karachi,K-Electric (KE),622,27420.13
10,20.0,0.0,4.0,7.0,0,11,Rawalpindi,Islamabad Electric Supply Company (IESCO),263,9435.33
21,22.0,0.0,6.0,1.0,0,7,Islamabad,Islamabad Electric Supply Company (IESCO),371,14398.79
23,22.0,0.0,21.0,1.0,0,3,Abbottabad,Peshawar Electric Supply Company (PESCO),668,30070.43
16,23.0,0.0,20.0,1.0,0,12,Islamabad,Islamabad Electric Supply Company (IESCO),704,32169.7
13,23.0,0.0,22.0,1.0,0,2,Peshawar,Peshawar Electric Supply Company (PESCO),586,25366.31
5,20.0,3.0,12.0,1.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),569,24452.59
16,23.0,1.0,5.0,1.0,0,9,Quetta,Quetta Electric Supply Company (QESCO),365,14111.13
15,22.0,1.0,20.0,1.0,0,5,Karachi,K-Electric (KE),622,27420.13
7,22.0,0.0,13.0,1.0,0,4,Karachi,K-Electric (KE),476,19633.65
18,23.0,1.0,18.0,1.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),565,24243.62
6,22.0,3.0,22.0,7.0,0,9,Faisalabad,Faisalabad Electric Supply Company (FESCO),675,30473.74
23,22.0,1.0,18.0,1.0,0,5,Sargodha,Faisalabad Electric Supply Company (FESCO),616,27074.44
10,21.0,2.0,7.0,1.0,0,11,Peshawar,Peshawar Electric Supply Company (PESCO),360,13871.41
14,22.0,0.0,21.0,1.0,0,4,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),420,16800.85
7,20.0,1.0,20.0,1.0,0,9,Abbottabad,Peshawar Electric Supply Company (PESCO),539,22885.25
6,22.0,2.0,21.0,7.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),740,34469.94
5,22.0,2.0,13.0,7.0,0,5,Bahawalpur,Multan Electric Power Company (MEPCO),535,22676.27
16,23.0,0.0,5.0,1.0,0,9,Faisalabad,Faisalabad Electric Supply Company (FESCO),508,21265.67
8,21.0,1.0,18.0,1.0,0,12,Faisalabad,Faisalabad Electric Supply Company (FESCO),600,26152.59
5,18.0,2.0,9.0,1.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),245,8676.66
14,23.0,1.0,3.0,1.0,0,7,Karachi,K-Electric (KE),351,13439.93
7,17.0,2.0,18.0,1.0,0,7,Karachi,K-Electric (KE),456,18621.94
8,19.0,0.0,19.0,1.0,0,6,Hyderabad,Hyderabad Electric Supply Company (HESCO),325,12193.4
23,22.0,1.0,19.0,1.0,0,10,Multan,Multan Electric Power Company (MEPCO),710,32553.08
12,23.0,1.0,8.0,1.0,0,2,Sialkot,Gujranwala Electric Power Company (GEPCO),533,22571.79
12,23.0,1.0,17.0,12.0,0,2,Sialkot,Gujranwala Electric Power Company (GEPCO),683,30934.66
19,23.0,2.0,19.0,1.0,0,1,Quetta,Quetta Electric Supply Company (QESCO),696,31683.66
21,22.0,1.0,5.0,1.0,0,5,Multan,Multan Electric Power Company (MEPCO),432,17407.88
13,22.0,2.0,14.0,1.0,0,4,Islamabad,Islamabad Electric Supply Company (IESCO),380,14830.28
11,23.0,1.0,10.0,1.0,0,12,Peshawar,Peshawar Electric Supply Company (PESCO),426,17104.37
13,22.0,0.0,3.0,12.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),557,23825.66
17,22.0,0.0,15.0,1.0,0,8,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),456,18621.94
13,23.0,3.0,18.0,1.0,0,3,Sukkur,Sukkur Electric Power Company (SEPCO),655,29321.43
9,19.0,0.0,5.0,1.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),414,16497.34
7,20.0,0.0,12.0,1.0,0,1,Gwadar,Quetta Electric Supply Company (QESCO),331,12481.06
20,22.0,0.0,11.0,1.0,0,1,Faisalabad,Faisalabad Electric Supply Company (FESCO),465,19077.21
6,20.0,3.0,15.0,1.0,0,1,Karachi,K-Electric (KE),520,21892.6
11,22.0,0.0,13.0,12.0,0,9,Rawalpindi,Islamabad Electric Supply Company (IESCO),398,15693.25
19,23.0,3.0,3.0,12.0,0,5,Islamabad,Islamabad Electric Supply Company (IESCO),572,24609.33
19,22.0,3.0,16.0,1.0,0,12,Lahore,Lahore Electric Supply Company (LESCO),666,29955.2
16,23.0,3.0,16.0,12.0,0,3,Karachi,K-Electric (KE),856,41881.81
14,23.0,0.0,17.0,1.0,0,4,Karachi,K-Electric (KE),510,21370.16
5,21.0,2.0,18.0,1.0,0,6,Islamabad,Islamabad Electric Supply Company (IESCO),580,25029.33
21,22.0,1.0,9.0,1.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),572,24609.33
12,23.0,0.0,5.0,1.0,0,6,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),411,16345.58
13,23.0,3.0,7.0,1.0,0,8,Karachi,K-Electric (KE),454,18520.77
15,22.0,0.0,21.0,1.0,0,6,Karachi,K-Electric (KE),602,26267.82
8,20.0,3.0,13.0,1.0,0,12,Bahawalpur,Multan Electric Power Company (MEPCO),524,22101.58
20,22.0,2.0,12.0,1.0,0,8,Gwadar,Quetta Electric Supply Company (QESCO),646,28802.9
13,23.0,3.0,22.0,1.0,0,1,Multan,Multan Electric Power Company (MEPCO),582,25141.66
14,22.0,1.0,22.0,1.0,0,11,Sukkur,Sukkur Electric Power Company (SEPCO),621,27362.51
18,23.0,3.0,11.0,12.0,0,7,Sialkot,Gujranwala Electric Power Company (GEPCO),660,29609.51
9,21.0,2.0,16.0,1.0,0,11,Multan,Multan Electric Power Company (MEPCO),488,20240.68
14,23.0,2.0,20.0,1.0,0,9,Peshawar,Peshawar Electric Supply Company (PESCO),729,33767.09
9,17.0,0.0,16.0,1.0,0,8,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),343,13056.38
12,22.0,3.0,7.0,1.0,0,5,Bahawalpur,Multan Electric Power Company (MEPCO),460,18824.28
12,23.0,2.0,14.0,1.0,0,2,Karachi,K-Electric (KE),564,24191.37
13,23.0,0.0,15.0,1.0,0,4,Quetta,Quetta Electric Supply Company (QESCO),398,15693.25
18,23.0,1.0,7.0,1.0,0,2,Sargodha,Faisalabad Electric Supply Company (FESCO),467,19178.38
20,23.0,2.0,5.0,1.0,0,12,Multan,Multan Electric Power Company (MEPCO),432,17407.88
20,22.0,1.0,21.0,1.0,0,4,Quetta,Quetta Electric Supply Company (QESCO),664,29839.97
23,22.0,0.0,5.0,12.0,0,8,Faisalabad,Faisalabad Electric Supply Company (FESCO),428,17205.54
19,23.0,2.0,7.0,1.0,0,5,Peshawar,Peshawar Electric Supply Company (PESCO),579,24975.04
15,23.0,1.0,22.0,12.0,0,1,Hyderabad,Hyderabad Electric Supply Company (HESCO),725,33511.51
20,22.0,3.0,16.0,1.0,0,5,Islamabad,Islamabad Electric Supply Company (IESCO),740,34469.94
15,23.0,3.0,15.0,12.0,0,4,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),705,32233.6
7,21.0,3.0,6.0,1.0,0,5,Karachi,K-Electric (KE),408,16193.83
6,23.0,2.0,9.0,1.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),467,19178.38
7,19.0,2.0,16.0,1.0,0,7,Karachi,K-Electric (KE),346,13200.21
16,23.0,1.0,22.0,1.0,0,7,Karachi,K-Electric (KE),713,32744.76
